,mean frequency,label
6323,1.5,0
6324,8.5,0
6325,3.0,0
6326,2.5,0
6327,2.0,0
6328,0.5,0
6329,2.0,0
6330,11.5,0
6331,2.0,0
6332,6.5,0
6333,0.5,0
6334,0.5,0
6335,6.5,0
6336,0.5,0
6337,7.0,0
6338,1.5,0
6339,1.0,0
6340,10.5,0
6341,2.0,0
6342,1.0,0
6343,5.5,0
6344,0.5,0
6345,0.5,0
6346,11.5,0
6347,4.0,0
6348,1.5,0
6349,7.0,0
6350,10.0,0
6351,0.5,0
6352,2.0,0
6353,2.5,0
6354,8.0,0
6355,6.5,0
6356,4.5,0
6357,0.5,0
6358,5.0,0
6359,14.0,0
6360,6.0,0
6361,3.0,0
6362,4.5,0
6363,2.0,0
6364,0.5,0
6365,4.0,0
6366,2.0,0
6367,3.5,0
6368,1.5,0
6369,3.5,0
6370,4.5,0
6371,6.5,0
6372,4.5,0
6373,2.0,0
6374,10.5,0
6375,5.5,0
6376,1.5,0
6377,1.5,0
6378,15.0,0
6379,1.5,0
6380,5.5,0
6381,1.0,0
6382,0.5,0
6383,6.5,0
6384,2.5,0
6385,1.0,0
6386,1.0,0
6387,0.5,0
6388,3.0,0
6389,5.0,0
6390,4.0,0
6391,1.0,0
6392,5.0,0
6393,2.0,0
6394,0.5,0
6395,1.0,0
6396,1.0,0
6397,2.5,0
6398,0.5,0
6399,6.0,0
6400,2.5,0
6401,5.5,0
6402,4.0,0
6403,3.0,0
6404,2.5,0
6405,6.0,0
6406,7.0,0
6407,0.5,0
6408,7.0,0
6409,1.5,0
6410,0.5,0
6411,1.5,0
6412,1.5,0
6413,0.5,0
6414,8.5,0
6415,1.0,0
6416,5.5,0
6417,5.5,0
6418,1.5,0
6419,1.0,0
6420,5.5,0
6421,2.5,0
6422,0.5,0
6423,5.5,0
6424,2.5,0
6425,3.0,0
6426,8.0,0
6427,1.5,0
6428,0.5,0
6429,4.5,0
6430,8.0,0
6431,6.5,0
6432,0.5,0
6433,4.0,0
6434,3.0,0
6435,1.0,0
6436,1.5,0
6437,0.5,0
6438,1.5,0
6439,3.0,0
6440,2.5,0
6441,2.5,0
6442,1.5,0
6443,4.0,0
6444,6.5,0
6445,11.5,0
6446,1.0,0
6447,5.0,0
6448,4.5,0
6449,0.5,0
6450,9.5,0
6451,3.0,0
6452,1.0,0
6453,0.5,0
6454,1.5,0
6455,0.5,0
6456,4.5,0
6457,5.0,0
6458,4.0,0
6459,2.0,0
6460,8.5,0
6461,2.5,0
6462,2.5,0
6463,5.5,0
6464,4.5,0
6465,1.5,0
6466,3.0,0
6467,4.5,0
6468,11.5,0
6469,3.5,0
6470,2.5,0
6471,2.0,0
6472,3.5,0
6473,0.5,0
6474,2.5,0
6475,2.5,0
6476,5.5,0
6477,4.0,0
6478,5.5,0
6479,1.5,0
6480,6.0,0
6481,1.5,0
6482,7.0,0
6483,2.5,0
6484,23.5,0
6485,0.5,0
6486,2.5,0
6487,1.5,0
6488,12.5,0
6489,4.5,0
6490,2.5,0
6491,0.5,0
6492,0.5,0
6493,5.5,0
6494,3.0,0
6495,6.0,0
6496,3.0,0
6497,0.5,0
6498,2.0,0
6499,0.5,0
6500,5.0,0
6501,7.5,0
6502,0.5,0
6503,5.0,0
6504,1.0,0
6505,1.5,0
6506,0.5,0
6507,2.0,0
6508,11.0,0
6509,0.5,0
6510,1.5,0
6511,4.5,0
6512,2.0,0
6513,1.5,0
6514,2.0,0
6515,10.5,0
6516,0.5,0
6517,1.0,0
6518,2.5,0
6519,5.5,0
6520,4.0,0
6521,0.5,0
6522,1.0,0
6523,7.5,0
6524,10.5,0
6525,0.5,0
6526,4.0,0
6527,6.5,0
6528,1.0,0
6529,4.0,0
6530,3.5,0
6531,2.5,0
6532,2.5,0
6533,9.5,0
6534,11.0,0
6535,6.0,0
6536,1.0,0
6537,6.0,0
6538,12.0,0
6539,6.0,0
6540,4.0,0
6541,7.5,0
6542,1.0,0
6543,0.5,0
6544,2.0,0
6545,3.0,0
6546,4.5,0
6547,0.5,0
6548,2.5,0
6549,1.0,0
6550,1.5,0
6551,0.5,0
6552,1.0,0
6553,1.5,0
6554,1.0,0
6555,1.5,0
6556,2.0,0
6557,10.5,0
6558,7.0,0
6559,2.5,0
6560,6.0,0
6561,0.5,0
6562,3.5,0
6563,4.0,0
6564,1.0,0
6565,4.5,0
6566,7.0,0
6567,2.5,0
6568,6.0,0
6569,6.0,0
6570,1.0,0
6571,0.5,0
6572,16.5,0
6573,2.0,0
6574,2.5,0
6575,2.0,0
6576,0.5,0
6577,1.0,0
6578,1.5,0
6579,0.5,0
6580,1.0,0
6581,0.5,0
6582,6.5,0
6583,5.5,0
6584,5.5,0
6585,7.5,0
6586,5.5,0
6587,10.5,0
6588,0.5,0
6589,6.0,0
6590,2.5,0
6591,0.5,0
6592,10.5,0
6593,1.5,0
6594,1.5,0
6595,1.5,0
6596,1.5,0
6597,7.0,0
6598,11.0,0
6599,0.5,0
6600,0.5,0
6601,0.5,0
6602,0.5,0
6603,0.5,0
6604,0.5,0
6605,3.0,0
6606,3.0,0
6607,0.5,0
6608,6.0,0
6609,7.0,0
6610,2.5,0
6611,3.0,0
6612,4.0,0
6613,2.5,0
6614,11.5,0
6615,0.5,0
6616,1.5,0
6617,1.5,0
6618,3.0,0
6619,0.5,0
6620,1.0,0
6621,1.0,0
6622,3.5,0
6623,2.5,0
6624,5.5,0
6625,13.0,0
6626,8.5,0
6627,2.5,0
6628,1.0,0
6629,0.5,0
6630,1.5,0
6631,5.5,0
6632,1.5,0
6633,0.5,0
6634,4.5,0
6635,2.0,0
6636,11.5,0
6637,6.0,0
6638,2.0,0
6639,5.5,0
6640,0.5,0
6641,5.0,0
6642,4.5,0
6643,1.5,0
6644,5.0,0
6645,0.5,0
6646,5.5,0
6647,8.5,0
6648,1.0,0
6649,5.0,0
6650,2.0,0
6651,1.5,0
6652,8.5,0
6653,1.5,0
6654,5.0,0
6655,2.0,0
6656,1.0,0
6657,1.0,0
6658,2.5,0
6659,12.5,0
6660,3.5,0
6661,5.5,0
6662,1.5,0
6663,6.0,0
6664,9.5,0
6665,4.5,0
6666,1.5,0
6667,2.0,0
6668,4.5,0
6669,1.5,0
6670,1.5,0
6671,2.5,0
6672,7.5,0
6673,0.5,0
6674,6.0,0
6675,2.5,0
6676,8.5,0
6677,3.5,0
6678,1.5,0
6679,1.0,0
6680,3.5,0
6681,5.5,0
6682,11.5,0
6683,1.0,0
6684,3.0,0
6685,5.0,0
6686,2.5,0
6687,1.5,0
6688,1.5,0
6689,0.5,0
6690,5.5,0
6691,0.5,0
6692,11.5,0
6693,2.0,0
6694,7.0,0
6695,3.5,0
6696,1.0,0
6697,0.5,0
6698,2.5,0
6699,2.0,0
6700,8.0,0
6701,0.5,0
6702,4.5,0
6703,0.5,0
6704,6.5,0
6705,3.0,0
6706,0.5,0
6707,1.0,0
6708,9.0,0
6709,6.5,0
6710,2.5,0
6711,1.0,0
6712,1.0,0
6713,0.5,0
6714,2.5,0
6715,2.5,0
6716,0.5,0
6717,1.5,0
6718,8.5,0
6719,4.0,0
6720,10.5,0
6721,2.0,0
6722,1.5,0
6723,1.5,0
6724,1.0,0
6725,2.0,0
6726,0.5,0
6727,2.5,0
6728,0.5,0
6729,11.0,0
6730,6.0,0
6731,0.5,0
6732,6.5,0
6733,3.0,0
6734,1.5,0
6735,2.5,0
6736,11.5,0
6737,5.5,0
6738,2.0,0
6739,0.5,0
6740,3.5,0
6741,1.0,0
6742,2.0,0
6743,1.0,0
6744,2.0,0
6745,4.5,0
6746,6.0,0
6747,1.5,0
6748,0.5,0
6749,2.5,0
6750,5.5,0
6751,5.5,0
6752,0.5,0
6753,6.0,0
6754,3.0,0
6755,0.5,0
6756,1.5,0
6757,5.0,0
6758,5.5,0
6759,2.5,0
6760,2.0,0
6761,5.0,0
6762,11.5,0
6763,1.5,0
6764,2.5,0
6765,1.5,0
6766,6.0,0
6767,1.5,0
6768,11.5,0
6769,12.5,0
6770,2.5,0
6771,0.5,0
6772,6.0,0
6773,1.5,0
6774,1.5,0
6775,2.0,0
6776,1.5,0
6777,0.5,0
6778,1.0,0
6779,2.0,0
6780,1.5,0
6781,1.0,0
6782,2.5,0
6783,0.5,0
6784,4.0,0
6785,0.5,0
6786,2.5,0
6787,4.0,0
6788,1.5,0
6789,7.0,0
6790,4.0,0
6791,3.0,0
6792,1.5,0
6793,8.5,0
6794,0.5,0
6795,1.5,0
6796,3.5,0
6797,2.5,0
6798,11.5,0
6799,0.5,0
6800,0.5,0
6801,11.5,0
6802,12.5,0
6803,4.0,0
6804,12.5,0
6805,1.0,0
6806,0.5,0
6807,3.5,0
6808,2.5,0
6809,6.0,0
6810,1.5,0
6811,1.0,0
6812,13.0,0
6813,0.5,0
6814,1.5,0
6815,2.5,0
6816,0.5,0
6817,8.5,0
6818,2.0,0
6819,0.5,0
6820,1.0,0
6821,3.0,0
6822,4.0,0
6823,1.5,0
6824,4.0,0
6825,2.5,0
6826,1.5,0
6827,1.5,0
6828,1.5,0
6829,6.5,0
6830,5.0,0
6831,9.0,0
6832,6.0,0
6833,0.5,0
6834,0.5,0
6835,0.5,0
6836,11.0,0
6837,7.5,0
6838,3.0,0
6839,2.5,0
6840,1.5,0
6841,2.5,0
6842,2.5,0
6843,1.5,0
6844,1.5,0
6845,1.0,0
6846,1.5,0
6847,4.0,0
6848,2.5,0
6849,11.5,0
6850,0.5,0
6851,0.5,0
6852,3.0,0
6853,0.5,0
6854,1.0,0
6855,1.0,0
6856,5.0,0
6857,2.5,0
6858,1.0,0
6859,7.5,0
6860,2.5,0
6861,2.0,0
6862,3.5,0
6863,2.0,0
6864,5.5,0
6865,1.5,0
6866,2.0,0
6867,5.5,0
6868,1.0,0
6869,1.0,0
6870,2.5,0
6871,0.5,0
6872,0.5,0
6873,5.5,0
6874,2.5,0
6875,2.0,0
6876,6.0,0
6877,6.5,0
6878,0.5,0
6879,5.5,0
6880,3.5,0
6881,5.5,0
6882,3.5,0
6883,1.5,0
6884,1.5,0
6885,1.0,0
6886,3.0,0
6887,1.0,0
6888,1.5,0
6889,0.5,0
6890,4.0,0
6891,11.0,0
6892,1.5,0
6893,0.5,0
6894,6.0,0
6895,0.5,0
6896,6.5,0
6897,1.0,0
6898,3.5,0
6899,1.5,0
6900,0.5,0
6901,0.5,0
6902,2.0,0
6903,1.0,0
6904,1.0,0
6905,2.5,0
6906,3.0,0
6907,0.5,0
6908,4.0,0
6909,7.0,0
6910,5.5,0
6911,2.5,0
6912,0.5,0
6913,0.5,0
6914,1.0,0
6915,1.5,0
6916,0.5,0
6917,1.5,0
6918,11.5,0
6919,3.0,0
6920,6.5,0
6921,3.5,0
6922,6.0,0
6923,2.0,0
6924,4.5,0
6925,1.5,0
6926,0.5,0
6927,1.0,0
6928,0.5,0
6929,2.0,0
6930,1.0,0
6931,0.5,0
6932,1.5,0
6933,5.0,0
6934,4.0,0
6935,0.5,0
6936,4.5,0
6937,7.0,0
6938,0.5,0
6939,2.0,0
6940,6.0,0
6941,1.5,0
6942,2.0,0
6943,1.0,0
6944,0.5,0
6945,1.0,0
6946,0.5,0
6947,1.0,0
6948,10.5,0
6949,1.5,0
6950,10.5,0
6951,6.5,0
6952,1.0,0
6953,0.5,0
6954,0.5,0
6955,5.5,0
6956,4.0,0
6957,0.5,0
6958,6.0,0
6959,9.5,0
6960,10.0,0
6961,6.0,0
6962,0.5,0
6963,0.5,0
6964,0.5,0
6965,1.5,0
6966,5.5,0
6967,5.0,0
6968,7.5,0
6969,7.0,0
6970,10.5,0
6971,3.5,0
6972,1.0,0
6973,1.5,0
6974,5.0,0
6975,2.5,0
6976,0.5,0
6977,5.5,0
6978,0.5,0
6979,5.5,0
6980,3.0,0
6981,1.5,0
6982,5.0,0
6983,8.5,0
6984,6.0,0
6985,10.5,0
6986,2.5,0
6987,0.5,0
6988,11.5,0
6989,2.5,0
6990,1.5,0
6991,0.5,0
6992,8.5,0
6993,5.0,0
6994,11.0,0
6995,1.5,0
6996,0.5,0
6997,7.0,0
6998,1.5,0
6999,0.5,0
7000,12.0,0
7001,1.0,0
7002,10.5,0
7003,3.0,0
7004,1.0,0
7005,10.5,0
7006,4.0,0
7007,9.5,0
7008,1.5,0
7009,1.5,0
7010,7.5,0
7011,1.5,0
7012,6.0,0
7013,3.0,0
7014,6.0,0
7015,2.0,0
7016,0.5,0
7017,1.0,0
7018,3.5,0
7019,0.5,0
7020,9.5,0
7021,3.0,0
7022,0.5,0
7023,1.0,0
7024,10.0,0
7025,5.0,0
7026,5.5,0
7027,0.5,0
7028,0.5,0
7029,5.0,0
7030,2.0,0
7031,2.0,0
7032,1.5,0
7033,1.0,0
7034,12.5,0
7035,9.0,0
7036,8.5,0
7037,3.0,0
7038,1.5,0
7039,11.5,0
7040,3.5,0
7041,0.5,0
7042,2.0,0
7043,0.5,0
7044,9.0,0
7045,1.5,0
7046,1.5,0
7047,1.0,0
7048,4.5,0
7049,1.5,0
7050,8.0,0
7051,3.5,0
7052,3.0,0
7053,6.5,0
7054,2.0,0
7055,0.5,0
7056,2.5,0
7057,1.5,0
7058,0.5,0
7059,1.5,0
7060,0.5,0
7061,6.5,0
7062,0.5,0
7063,2.0,0
7064,1.0,0
7065,0.5,0
7066,7.5,0
7067,4.0,0
7068,1.5,0
7069,0.5,0
7070,2.5,0
7071,12.5,0
7072,2.5,0
7073,3.5,0
7074,2.0,0
7075,1.5,0
7076,4.0,0
7077,2.5,0
7078,2.5,0
7079,10.5,0
7080,2.0,0
7081,1.5,0
7082,5.0,0
7083,0.5,0
7084,2.5,0
7085,2.0,0
7086,0.5,0
7087,1.5,0
7088,1.5,0
7089,1.5,0
7090,8.5,0
7091,1.0,0
7092,4.0,0
7093,1.5,0
7094,5.5,0
7095,3.0,0
7096,7.0,0
7097,8.5,0
7098,1.0,0
7099,5.0,0
7100,1.5,0
7101,1.0,0
7102,2.5,0
7103,2.0,0
7104,3.0,0
7105,11.5,0
7106,2.5,0
7107,2.5,0
7108,6.5,0
7109,1.5,0
7110,5.0,0
7111,7.0,0
7112,2.5,0
7113,1.5,0
7114,11.5,0
7115,1.5,0
7116,0.5,0
7117,2.5,0
7118,1.0,0
7119,0.5,0
7120,0.5,0
7121,10.5,0
7122,9.5,0
7123,0.5,0
7124,2.0,0
7125,0.5,0
7126,1.0,0
7127,1.0,0
7128,0.5,0
7129,6.5,0
7130,0.5,0
7131,2.0,0
7132,5.5,0
7133,0.5,0
7134,5.5,0
7135,3.5,0
7136,5.5,0
7137,5.5,0
7138,2.5,0
7139,4.0,0
7140,0.5,0
7141,3.5,0
7142,2.0,0
7143,7.0,0
7144,4.0,0
7145,1.5,0
7146,1.5,0
7147,1.0,0
7148,0.5,0
7149,3.0,0
7150,3.0,0
7151,0.5,0
7152,1.5,0
7153,5.5,0
7154,1.5,0
7155,2.5,0
7156,3.0,0
7157,3.0,0
7158,5.5,0
7159,2.0,0
7160,0.5,0
7161,2.5,0
7162,0.5,0
7163,1.5,0
7164,0.5,0
7165,1.5,0
7166,0.5,0
7167,0.5,0
7168,0.5,0
7169,2.5,0
7170,2.0,0
7171,6.5,0
7172,1.0,0
7173,2.5,0
7174,5.5,0
7175,1.5,0
7176,2.0,0
7177,2.5,0
7178,7.0,0
7179,9.5,0
7180,3.5,0
7181,3.0,0
7182,1.5,0
7183,6.5,0
7184,5.5,0
7185,0.5,0
7186,2.5,0
7187,5.5,0
7188,24.5,0
7189,2.5,0
7190,0.5,0
7191,11.5,0
7192,2.5,0
7193,1.5,0
7194,5.0,0
7195,4.0,0
7196,4.5,0
7197,2.0,0
7198,2.0,0
7199,5.5,0
7200,4.5,0
7201,2.5,0
7202,15.5,0
7203,2.5,0
7204,3.0,0
7205,5.0,0
7206,5.5,0
7207,6.5,0
7208,10.5,0
7209,1.0,0
7210,13.5,0
7211,3.5,0
7212,8.5,0
7213,2.5,0
7214,5.0,0
7215,1.5,0
7216,0.5,0
7217,9.0,0
7218,13.0,0
7219,0.5,0
7220,0.5,0
7221,11.0,0
7222,6.5,0
7223,1.5,0
7224,7.5,0
7225,0.5,0
7226,11.5,0
7227,2.5,0
7228,9.0,0
7229,1.0,0
7230,0.5,0
7231,0.5,0
7232,0.5,0
7233,1.5,0
7234,2.5,0
7235,7.5,0
7236,1.5,0
7237,1.0,0
7238,1.0,0
7239,4.0,0
7240,1.5,0
7241,0.5,0
7242,1.0,0
7243,8.5,0
7244,7.0,0
7245,2.5,0
7246,0.5,0
7247,1.5,0
7248,9.0,0
7249,1.0,0
7250,2.5,0
7251,4.0,0
7252,9.5,0
7253,0.5,0
7254,1.5,0
7255,0.5,0
7256,0.5,0
7257,1.5,0
7258,3.0,0
7259,7.5,0
7260,5.5,0
7261,5.5,0
7262,5.0,0
7263,2.0,0
7264,6.5,0
7265,5.5,0
7266,1.5,0
7267,2.5,0
7268,6.5,0
7269,5.0,0
7270,5.5,0
7271,11.5,0
7272,11.0,0
7273,11.5,0
7274,1.5,0
7275,11.5,0
7276,2.5,0
7277,5.5,0
7278,2.0,0
7279,0.5,0
7280,1.0,0
7281,4.0,0
7282,7.0,0
7283,0.5,0
7284,0.5,0
7285,12.5,0
7286,1.0,0
7287,11.5,0
7288,1.5,0
7289,9.0,0
7290,7.0,0
7291,6.0,0
7292,1.5,0
7293,1.5,0
7294,4.0,0
7295,3.5,0
7296,8.0,0
7297,1.5,0
7298,1.5,0
7299,1.0,0
7300,2.5,0
7301,0.5,0
7302,1.5,0
7303,1.0,0
7304,1.0,0
7305,6.0,0
7306,0.5,0
7307,1.5,0
7308,2.0,0
7309,6.0,0
7310,0.5,0
7311,0.5,0
7312,2.0,0
7313,1.5,0
7314,1.0,0
7315,4.5,0
7316,5.5,0
7317,3.5,0
7318,3.0,0
7319,1.0,0
7320,10.0,0
7321,0.5,0
7322,2.5,0
7323,0.5,0
7324,1.0,0
7325,1.5,0
7326,2.5,0
7327,0.5,0
7328,2.5,0
7329,2.5,0
7330,0.5,0
7331,2.0,0
7332,0.5,0
7333,0.5,0
7334,5.5,0
7335,4.5,0
7336,1.0,0
7337,0.5,0
7338,1.5,0
7339,6.0,0
7340,2.5,0
7341,1.5,0
7342,2.5,0
7343,3.5,0
7344,7.0,0
7345,2.5,0
7346,5.5,0
7347,3.5,0
7348,1.0,0
7349,1.5,0
7350,2.0,0
7351,5.5,0
7352,6.5,0
7353,0.5,0
7354,0.5,0
7355,7.5,0
7356,11.5,0
7357,5.5,0
7358,2.0,0
7359,1.5,0
7360,0.5,0
7361,1.5,0
7362,0.5,0
7363,0.5,0
7364,2.0,0
7365,1.0,0
7366,11.5,0
7367,1.5,0
7368,5.5,0
7369,0.5,0
7370,14.0,0
7371,1.0,0
7372,6.0,0
7373,1.5,0
7374,10.5,0
7375,1.5,0
7376,1.5,0
7377,2.0,0
7378,7.0,0
7379,1.5,0
7380,1.5,0
7381,1.5,0
7382,0.5,0
7383,2.0,0
7384,7.0,0
7385,0.5,0
7386,2.0,0
7387,4.0,0
7388,12.0,0
7389,4.0,0
7390,1.5,0
7391,1.0,0
7392,0.5,0
7393,1.0,0
7394,11.5,0
7395,3.5,0
7396,6.0,0
7397,0.5,0
7398,2.5,0
7399,5.5,0
7400,5.0,0
7401,2.5,0
7402,0.5,0
7403,0.5,0
7404,8.0,0
7405,3.5,0
7406,11.5,0
7407,1.0,0
7408,0.5,0
7409,0.5,0
7410,2.5,0
7411,2.5,0
7412,1.0,0
7413,0.5,0
7414,0.5,0
7415,6.0,0
7416,2.5,0
7417,0.5,0
7418,15.5,0
7419,5.5,0
7420,5.0,0
7421,8.0,0
7422,7.5,0
7423,1.5,0
7424,3.5,0
7425,0.5,0
7426,0.5,0
7427,3.5,0
7428,0.5,0
7429,1.5,0
7430,0.5,0
7431,2.5,0
7432,5.0,0
7433,1.5,0
7434,1.5,0
7435,1.5,0
7436,0.5,0
7437,2.0,0
7438,1.0,0
7439,10.0,0
7440,2.0,0
7441,2.5,0
7442,11.5,0
7443,10.5,0
7444,1.0,0
7445,5.0,0
7446,1.5,0
7447,0.5,0
7448,0.5,0
7449,10.0,0
7450,1.0,0
7451,1.5,0
7452,5.5,0
7453,10.0,0
7454,4.0,0
7455,2.0,0
7456,0.5,0
7457,0.5,0
7458,3.5,0
7459,3.0,0
7460,1.5,0
7461,2.0,0
7462,2.5,0
7463,3.5,0
7464,2.0,0
7465,1.5,0
7466,0.5,0
7467,14.5,0
7468,3.5,0
7469,10.5,0
7470,5.5,0
7471,1.0,0
7472,1.5,0
7473,0.5,0
7474,5.0,0
7475,12.5,0
7476,2.0,0
7477,0.5,0
7478,7.5,0
7479,10.0,0
7480,1.5,0
7481,11.0,0
7482,4.5,0
7483,1.5,0
7484,0.5,0
7485,0.5,0
7486,1.0,0
7487,2.5,0
7488,8.0,0
7489,1.5,0
7490,1.0,0
7491,6.5,0
7492,6.0,0
7493,2.5,0
7494,0.5,0
7495,2.5,0
7496,2.0,0
7497,1.0,0
7498,3.0,0
7499,1.5,0
7500,0.5,0
7501,2.5,0
7502,6.0,0
7503,5.0,0
7504,3.0,0
7505,1.0,0
7506,1.0,0
7507,4.0,0
7508,1.0,0
7509,0.5,0
7510,1.5,0
7511,0.5,0
7512,2.5,0
7513,5.0,0
7514,1.5,0
7515,1.0,0
7516,1.0,0
7517,1.5,0
7518,0.5,0
7519,4.0,0
7520,4.5,0
7521,12.5,0
7522,5.5,0
7523,3.5,0
7524,2.5,0
7525,5.0,0
7526,3.5,0
7527,0.5,0
7528,0.5,0
7529,6.5,0
7530,2.5,0
7531,0.5,0
7532,1.5,0
7533,2.0,0
7534,11.5,0
7535,2.5,0
7536,7.5,0
7537,2.5,0
7538,0.5,0
7539,1.5,0
7540,1.5,0
7541,7.0,0
7542,1.5,0
7543,3.5,0
7544,1.0,0
7545,15.5,0
7546,9.5,0
7547,5.0,0
7548,6.5,0
7549,1.0,0
7550,3.5,0
7551,1.5,0
7552,8.0,0
7553,5.5,0
7554,6.5,0
7555,9.5,0
7556,6.0,0
7557,5.0,0
7558,2.5,0
7559,2.5,0
7560,2.0,0
7561,4.0,0
7562,0.5,0
7563,0.5,0
7564,1.5,0
7565,1.0,0
7566,8.0,0
7567,1.5,0
7568,3.0,0
7569,1.0,0
7570,5.5,0
7571,3.0,0
7572,1.0,0
7573,1.0,0
7574,6.5,0
7575,4.0,0
7576,2.0,0
7577,0.5,0
7578,0.5,0
7579,1.5,0
7580,10.5,0
7581,4.0,0
7582,2.0,0
7583,5.0,0
7584,13.0,0
7585,8.0,0
7586,5.0,0
7587,1.0,0
7588,1.5,0
7589,2.5,0
7590,0.5,0
7591,6.5,0
7592,0.5,0
7593,0.5,0
7594,1.0,0
7595,0.5,0
7596,6.0,0
7597,1.0,0
7598,6.0,0
7599,0.5,0
7600,1.5,0
7601,5.5,0
7602,1.0,0
7603,5.5,0
7604,1.0,0
7605,11.5,0
7606,3.0,0
7607,3.5,0
7608,5.5,0
7609,3.5,0
7610,3.5,0
7611,6.0,0
7612,1.5,0
7613,0.5,0
7614,0.5,0
7615,2.5,0
7616,1.0,0
7617,5.0,0
7618,3.0,0
7619,5.0,0
7620,5.0,0
7621,11.0,0
7622,8.5,0
7623,1.5,0
7624,3.5,0
7625,2.5,0
7626,8.5,0
7627,0.5,0
7628,1.0,0
7629,2.5,0
7630,2.0,0
7631,10.5,0
7632,6.5,0
7633,3.5,0
7634,2.5,0
7635,6.5,0
7636,6.5,0
7637,0.5,0
7638,0.5,0
7639,0.5,0
7640,1.0,0
7641,6.5,0
7642,4.0,0
7643,2.0,0
7644,1.0,0
7645,3.5,0
7646,0.5,0
7647,1.0,0
7648,6.0,0
7649,1.0,0
7650,2.5,0
7651,6.5,0
7652,0.5,0
7653,4.5,0
7654,6.5,0
7655,2.0,0
7656,0.5,0
7657,2.0,0
7658,0.5,0
7659,2.5,0
7660,3.0,0
7661,11.5,0
7662,3.0,0
7663,1.5,0
7664,6.0,0
7665,0.5,0
7666,10.0,0
7667,3.5,0
7668,0.5,0
7669,4.0,0
7670,7.0,0
7671,2.5,0
7672,0.5,0
7673,0.5,0
7674,1.0,0
7675,1.5,0
7676,2.5,0
7677,6.5,0
7678,6.0,0
7679,2.0,0
7680,5.0,0
7681,9.5,0
7682,1.0,0
7683,1.5,0
7684,0.5,0
7685,0.5,0
7686,1.0,0
7687,0.5,0
7688,5.5,0
7689,0.5,0
7690,1.5,0
7691,1.5,0
7692,0.5,0
7693,12.0,0
7694,5.0,0
7695,5.5,0
7696,11.5,0
7697,5.5,0
7698,1.5,0
7699,3.5,0
7700,0.5,0
7701,5.0,0
7702,6.5,0
7703,3.5,0
7704,0.5,0
7705,2.5,0
7706,6.5,0
7707,5.5,0
7708,1.0,0
7709,1.5,0
7710,9.5,0
7711,0.5,0
7712,1.0,0
7713,4.0,0
7714,3.5,0
7715,0.5,0
7716,2.0,0
7717,2.0,0
7718,2.0,0
7719,2.0,0
7720,4.0,0
7721,1.5,0
7722,14.5,0
7723,0.5,0
7724,1.5,0
7725,2.5,0
7726,1.0,0
7727,3.5,0
7728,4.5,0
7729,4.0,0
7730,1.5,0
7731,2.0,0
7732,6.0,0
7733,5.5,0
7734,0.5,0
7735,2.5,0
7736,2.0,0
7737,2.5,0
7738,0.5,0
7739,0.5,0
7740,2.5,0
7741,3.0,0
7742,1.0,0
7743,1.0,0
7744,3.0,0
7745,1.0,0
7746,0.5,0
7747,4.0,0
7748,2.5,0
7749,1.5,0
7750,2.5,0
7751,3.5,0
7752,6.5,0
7753,4.5,0
7754,5.5,0
7755,1.5,0
7756,9.0,0
7757,2.0,0
7758,5.5,0
7759,6.0,0
7760,1.0,0
7761,7.0,0
7762,5.0,0
7763,1.5,0
7764,6.5,0
7765,1.0,0
7766,1.0,0
7767,1.5,0
7768,4.5,0
7769,3.0,0
7770,1.5,0
7771,2.5,0
7772,0.5,0
7773,10.5,0
7774,2.5,0
7775,4.0,0
7776,2.0,0
7777,0.5,0
7778,1.0,0
7779,3.0,0
7780,1.5,0
7781,0.5,0
7782,7.0,0
7783,11.0,0
7784,0.5,0
7785,3.5,0
7786,1.5,0
7787,5.5,0
7788,2.5,0
7789,6.0,0
7790,6.0,0
7791,15.0,0
7792,1.5,0
7793,1.0,0
7794,10.0,0
7795,0.5,0
7796,11.0,0
7797,2.5,0
7798,15.5,0
7799,0.5,0
7800,2.5,0
7801,1.5,0
7802,2.5,0
7803,7.5,0
7804,1.5,0
7805,3.0,0
7806,1.5,0
7807,11.0,0
7808,3.0,0
7809,4.5,0
7810,11.5,0
7811,1.0,0
7812,0.5,0
7813,1.5,0
7814,4.0,0
7815,7.0,0
7816,2.5,0
7817,5.5,0
7818,0.5,0
7819,7.5,0
7820,2.0,0
7821,2.0,0
7822,3.5,0
7823,2.5,0
7824,1.5,0
7825,1.5,0
7826,2.0,0
7827,4.5,0
7828,6.0,0
7829,6.0,0
7830,4.0,0
7831,0.5,0
7832,0.5,0
7833,8.5,0
7834,2.0,0
7835,7.0,0
7836,12.5,0
7837,5.5,0
7838,2.0,0
7839,7.5,0
7840,0.5,0
7841,3.5,0
7842,2.5,0
7843,0.5,0
7844,1.5,0
7845,4.5,0
7846,4.0,0
7847,8.0,0
7848,6.0,0
7849,6.0,0
7850,2.5,0
7851,2.5,0
7852,7.0,0
7853,1.5,0
7854,10.0,0
7855,1.5,0
7856,1.0,0
7857,4.0,0
7858,0.5,0
7859,1.5,0
7860,2.5,0
7861,2.5,0
7862,1.0,0
7863,1.0,0
7864,5.5,0
7865,1.0,0
7866,8.5,0
7867,2.0,0
7868,6.0,0
7869,1.5,0
7870,1.5,0
7871,5.0,0
7872,3.0,0
7873,6.0,0
7874,2.0,0
7875,2.0,0
7876,2.5,0
